snap,ts_ns,side,rank,price,size
108,1784621834665359000,b,7,66200.02,0.02
108,1784621834665359000,b,8,66200,0.0082
108,1784621834665359000,b,9,66199.97,0.01510574
108,1784621834665359000,b,10,66198.95,0.18192555
108,1784621834665359000,b,11,66198.94,0.28297605
108,1784621834665359000,a,0,66204.95,0.06138093
108,1784621834665359000,a,1,66205.52,0.08115808
108,1784621834665359000,a,2,66205.53,0.12083583
108,1784621834665359000,a,3,66206.28,0.0151043
108,1784621834665359000,a,4,66206.94,0.0227032
108,1784621834665359000,a,5,66208,0.0082
108,1784621834665359000,a,6,66208.66,1.7e-05
108,1784621834665359000,a,7,66209.22,0.14455022
108,1784621834665359000,a,8,66209.23,0.09070899
108,1784621834665359000,a,9,66209.64,0.15141869
108,1784621834665359000,a,10,66209.99,0.09433981
108,1784621834665359000,a,11,66210,0.0082
109,1784621836784373100,b,0,66204.94,0.08397351
109,1784621836784373100,b,1,66204.2,0.04540639
109,1784621836784373100,b,2,66203.61,0.01510492
109,1784621836784373100,b,3,66203.28,0.00528661
109,1784621836784373100,b,4,66202,0.0082
109,1784621836784373100,b,5,66201.83,0.001561
109,1784621836784373100,b,6,66201.05,0.00660826
109,1784621836784373100,b,7,66200.01,0.02
109,1784621836784373100,b,8,66200,0.0082
109,1784621836784373100,b,9,66199.98,0.02
109,1784621836784373100,b,10,66199.97,0.01510574
109,1784621836784373100,b,11,66199.95,0.02
109,1784621836784373100,a,0,66204.95,0.12622879
109,1784621836784373100,a,1,66205.52,0.08115808
109,1784621836784373100,a,2,66205.53,0.12083583
109,1784621836784373100,a,3,66206.28,0.0151043
109,1784621836784373100,a,4,66206.94,0.0227032
109,1784621836784373100,a,5,66207.66,0.00168314
109,1784621836784373100,a,6,66208,0.0082
109,1784621836784373100,a,7,66208.66,1.7e-05
109,1784621836784373100,a,8,66209.1,0.02
109,1784621836784373100,a,9,66209.11,0.03770708
109,1784621836784373100,a,10,66209.21,0.02
109,1784621836784373100,a,11,66209.22,0.14455022
110,1784621837875252600,b,0,66206.93,0.08776837
110,1784621837875252600,b,1,66206,0.0082
110,1784621837875252600,b,2,66205.6,0.01510446
110,1784621837875252600,b,3,66205.28,0.00528644
110,1784621837875252600,b,4,66204,0.0082
110,1784621837875252600,b,5,66203.42,0.001543
110,1784621837875252600,b,6,66203.05,0.00660806
110,1784621837875252600,b,7,66202,0.0082
110,1784621837875252600,b,8,66200.08,0.12544495
110,1784621837875252600,b,9,66200.07,0.18192555
110,1784621837875252600,b,10,66200.06,0.12544495
110,1784621837875252600,b,11,66200.04,0.02
110,1784621837875252600,a,0,66206.94,0.13594074
110,1784621837875252600,a,1,66207.09,0.0227032
110,1784621837875252600,a,2,66207.1,0.13417259
110,1784621837875252600,a,3,66207.22,0.00168314
110,1784621837875252600,a,4,66208.27,0.01510386
110,1784621837875252600,a,5,66208.66,1.7e-05
110,1784621837875252600,a,6,66209.63,0.09070899
110,1784621837875252600,a,7,66209.64,0.15141869
110,1784621837875252600,a,8,66209.99,0.0757373
110,1784621837875252600,a,9,66210,0.0082
110,1784621837875252600,a,10,66211.19,0.02
110,1784621837875252600,a,11,66211.2,0.00153174
111,1784621838914513100,b,0,66206.93,0.08397352
111,1784621838914513100,b,1,66205.6,0.01510446
111,1784621838914513100,b,2,66205.28,0.00528644
111,1784621838914513100,b,3,66204,0.0082
111,1784621838914513100,b,4,66203.42,0.001543
111,1784621838914513100,b,5,66203.05,0.00660806
111,1784621838914513100,b,6,66202,0.0082
111,1784621838914513100,b,7,66201.96,0.0151053
111,1784621838914513100,b,8,66200.31,0.01510566
111,1784621838914513100,b,9,66200.14,0.17959822
111,1784621838914513100,b,10,66200.13,0.18192555
111,1784621838914513100,b,11,66200.06,0.02
111,1784621838914513100,a,0,66206.94,0.22729987
111,1784621838914513100,a,1,66207.09,0.0227032
111,1784621838914513100,a,2,66207.1,0.13417259
111,1784621838914513100,a,3,66207.18,0.00168314
111,1784621838914513100,a,4,66208.27,0.01510386
111,1784621838914513100,a,5,66208.66,1.7e-05
111,1784621838914513100,a,6,66209.62,0.02
111,1784621838914513100,a,7,66209.63,0.09070899
111,1784621838914513100,a,8,66209.64,0.15141869
111,1784621838914513100,a,9,66209.93,0.03770708
111,1784621838914513100,a,10,66209.99,0.0757373
111,1784621838914513100,a,11,66211.2,0.00153174
112,1784621840117695100,b,0,66206.93,0.08397319
112,1784621840117695100,b,1,66205.6,0.01510446
112,1784621840117695100,b,2,66205.28,0.00528644
112,1784621840117695100,b,3,66204,0.0082
112,1784621840117695100,b,4,66203.42,0.001543
112,1784621840117695100,b,5,66203.05,0.00660806
112,1784621840117695100,b,6,66202,0.0082
112,1784621840117695100,b,7,66201.96,0.0151053
112,1784621840117695100,b,8,66200.73,0.18192555
112,1784621840117695100,b,9,66200.7,0.20753633
112,1784621840117695100,b,10,66200.33,0.02
112,1784621840117695100,b,11,66200.32,0.02
112,1784621840117695100,a,0,66206.94,0.22729987
112,1784621840117695100,a,1,66207.09,0.0227032
112,1784621840117695100,a,2,66207.78,0.00168314
112,1784621840117695100,a,3,66208.27,0.01510386
112,1784621840117695100,a,4,66208.66,1.7e-05
112,1784621840117695100,a,5,66208.92,0.16706135
112,1784621840117695100,a,6,66208.93,0.09070899
112,1784621840117695100,a,7,66209.64,0.15141869
112,1784621840117695100,a,8,66209.93,0.03770708
112,1784621840117695100,a,9,66209.99,0.0708419
112,1784621840117695100,a,10,66211.2,0.00153174
112,1784621840117695100,a,11,66212,0.0078
113,1784621840747455100,b,0,66209.85,0.01977074
113,1784621840747455100,b,1,66209.63,0.08950281
113,1784621840747455100,b,2,66209.62,0.0539736
113,1784621840747455100,b,3,66207.96,0.00528624
113,1784621840747455100,b,4,66206.73,0.001663
113,1784621840747455100,b,5,66206.02,0.0007552
113,1784621840747455100,b,6,66206,0.0082
113,1784621840747455100,b,7,66205.74,0.03594787
113,1784621840747455100,b,8,66205.73,0.0066078
113,1784621840747455100,b,9,66204.01,0.04540639
113,1784621840747455100,b,10,66204,0.0082
113,1784621840747455100,b,11,66203.24,0.31040533
113,1784621840747455100,a,0,66209.64,0.01549077
113,1784621840747455100,a,1,66211.2,0.00153174
113,1784621840747455100,a,2,66211.22,0.12082545
113,1784621840747455100,a,3,66212.02,0.09022835
113,1784621840747455100,a,4,66212.03,0.09070899
113,1784621840747455100,a,5,66212.37,1.7e-05
113,1784621840747455100,a,6,66212.64,0.03770708
113,1784621840747455100,a,7,66212.8,0.0227032
113,1784621840747455100,a,8,66213.5,0.11836144
113,1784621840747455100,a,9,66214.04,0.09070899
113,1784621840747455100,a,10,66214.14,0.04540639
113,1784621840747455100,a,11,66214.4,0.00153174
114,1784621841595355200,b,0,66212.79,0.05478542
114,1784621841595355200,b,1,66211.46,0.01510312
114,1784621841595355200,b,2,66210.71,0.005286
114,1784621841595355200,b,3,66210,0.0082
114,1784621841595355200,b,4,66209.54,0.00075514
114,1784621841595355200,b,5,66208.65,0.001619
114,1784621841595355200,b,6,66208.48,0.0066075
114,1784621841595355200,b,7,66208,0.0082
114,1784621841595355200,b,8,66207.58,0.00075514
114,1784621841595355200,b,9,66206.73,0.001663
114,1784621841595355200,b,10,66206.33,0.00755215
114,1784621841595355200,b,11,66206.19,0.00755216
114,1784621841595355200,a,0,66212.8,0.18023538
114,1784621841595355200,a,1,66213.5,0.17081905
114,1784621841595355200,a,2,66214.13,0.01510252
114,1784621841595355200,a,3,66214.4,0.00153174
114,1784621841595355200,a,4,66214.66,0.09070899
114,1784621841595355200,a,5,66214.67,0.15102395
114,1784621841595355200,a,6,66214.73,5.82e-05
114,1784621841595355200,a,7,66216,0.0082
114,1784621841595355200,a,8,66216.08,1.7e-05
114,1784621841595355200,a,9,66216.09,0.03770708
114,1784621841595355200,a,10,66216.54,9.439e-05
114,1784621841595355200,a,11,66216.71,0.15130436
115,1784621842455567200,b,0,66210.71,0.05940281
115,1784621842455567200,b,1,66209.83,0.03410281
115,1784621842455567200,b,2,66209.81,0.01526018
115,1784621842455567200,b,3,66208.15,0.00528622
115,1784621842455567200,b,4,66208,0.0082
115,1784621842455567200,b,5,66206.97,0.001579
115,1784621842455567200,b,6,66206,0.0082
115,1784621842455567200,b,7,66205.92,0.00660778
115,1784621842455567200,b,8,66205.9,0.00075517
115,1784621842455567200,b,9,66204.95,1.7e-05
115,1784621842455567200,b,10,66204.84,0.01510464
115,1784621842455567200,b,11,66204.63,0.00755234
115,1784621842455567200,a,0,66209.82,0.13593382
115,1784621842455567200,a,1,66210.72,0.19239868
115,1784621842455567200,a,2,66211.15,0.0151032
115,1784621842455567200,a,3,66211.47,0.09070899
115,1784621842455567200,a,4,66212,0.0082
115,1784621842455567200,a,5,66212.8,0.09207059
115,1784621842455567200,a,6,66213.5,0.09192264
115,1784621842455567200,a,7,66214,0.0082
115,1784621842455567200,a,8,66214.4,0.00153174
115,1784621842455567200,a,9,66214.73,5.82e-05
115,1784621842455567200,a,10,66214.84,0.09070899
115,1784621842455567200,a,11,66215.16,9.439e-05
116,1784621843394133800,b,0,66212.58,0.05940269
116,1784621843394133800,b,1,66212,0.0082
116,1784621843394133800,b,2,66211.25,0.01510318
116,1784621843394133800,b,3,66210.92,0.005286
116,1784621843394133800,b,4,66210,0.0082
116,1784621843394133800,b,5,66209.81,0.00207962
116,1784621843394133800,b,6,66208.69,0.0066075
116,1784621843394133800,b,7,66208.43,0.00164
116,1784621843394133800,b,8,66208.39,0.00075514
116,1784621843394133800,b,9,66208,0.0082
116,1784621843394133800,b,10,66206.35,0.00755215
116,1784621843394133800,b,11,66206.23,0.00755216
116,1784621843394133800,a,0,66212.59,0.17878203
116,1784621843394133800,a,1,66212.6,0.26200626
116,1784621843394133800,a,2,66212.61,0.09070899
116,1784621843394133800,a,3,66213.6,0.15102638
116,1784621843394133800,a,4,66213.92,0.01510256
116,1784621843394133800,a,5,66214.4,0.00153174
116,1784621843394133800,a,6,66214.73,5.82e-05
116,1784621843394133800,a,7,66214.84,0.09070899
116,1784621843394133800,a,8,66216.08,1.7e-05
116,1784621843394133800,a,9,66216.09,0.03770708
116,1784621843394133800,a,10,66216.71,0.20876085
116,1784621843394133800,a,11,66216.86,0.09070899
117,1784621844773686000,b,0,66212.58,0.04280737
117,1784621844773686000,b,1,66211.25,0.01510318
117,1784621844773686000,b,2,66210.92,0.005286
117,1784621844773686000,b,3,66210,0.0082
117,1784621844773686000,b,4,66209.81,0.00207962
117,1784621844773686000,b,5,66209.12,0.00075514
117,1784621844773686000,b,6,66208.69,0.0066075
117,1784621844773686000,b,7,66208.43,0.00164
117,1784621844773686000,b,8,66208,0.0082
117,1784621844773686000,b,9,66206.41,0.00755214
117,1784621844773686000,b,10,66206.29,0.00755215
117,1784621844773686000,b,11,66206,0.0082
117,1784621844773686000,a,0,66212.59,0.12146157
117,1784621844773686000,a,1,66212.6,0.23095598
117,1784621844773686000,a,2,66212.61,0.09070899
117,1784621844773686000,a,3,66213.6,0.15102638
117,1784621844773686000,a,4,66213.92,0.01510256
117,1784621844773686000,a,5,66214.4,0.00153174
117,1784621844773686000,a,6,66214.73,5.82e-05
117,1784621844773686000,a,7,66214.84,0.09070899
117,1784621844773686000,a,8,66216.08,1.7e-05
117,1784621844773686000,a,9,66216.09,0.03770708
117,1784621844773686000,a,10,66216.56,9.439e-05
117,1784621844773686000,a,11,66216.71,0.20876085
118,1784621846074012000,b,0,66210.92,0.03987263
118,1784621846074012000,b,1,66209.81,0.00207962
118,1784621846074012000,b,2,66209.59,0.00755178
118,1784621846074012000,b,3,66209.27,0.00528607
118,1784621846074012000,b,4,66208.43,0.00164
118,1784621846074012000,b,5,66208,0.0082
118,1784621846074012000,b,6,66207.04,0.00660758
118,1784621846074012000,b,7,66206.47,0.00755213
118,1784621846074012000,b,8,66206.35,0.00755215
118,1784621846074012000,b,9,66206,0.0082
118,1784621846074012000,b,10,66205.29,0.00075515
118,1784621846074012000,b,11,66204.95,1.7e-05
118,1784621846074012000,a,0,66210.93,0.21606435
118,1784621846074012000,a,1,66211.25,0.25437927
118,1784621846074012000,a,2,66211.26,0.12082537
118,1784621846074012000,a,3,66212,0.0082
118,1784621846074012000,a,4,66212.59,0.10635584
118,1784621846074012000,a,5,66212.61,0.09070899
118,1784621846074012000,a,6,66213.59,0.17680271
118,1784621846074012000,a,7,66213.6,0.15102638
118,1784621846074012000,a,8,66214.4,0.00153174
118,1784621846074012000,a,9,66214.73,5.82e-05
118,1784621846074012000,a,10,66214.84,0.09070899
118,1784621846074012000,a,11,66216.08,1.7e-05
119,1784621848054107600,b,0,66210.92,0.11486018
119,1784621848054107600,b,1,66210,0.0082
119,1784621848054107600,b,2,66209.81,0.00207962
119,1784621848054107600,b,3,66209.6,0.04540639
119,1784621848054107600,b,4,66209.59,0.01510356
119,1784621848054107600,b,5,66209.27,0.00528607
119,1784621848054107600,b,6,66208.43,0.00164
119,1784621848054107600,b,7,66208,0.0082
119,1784621848054107600,b,8,66207.19,0.00075516
119,1784621848054107600,b,9,66207.04,0.00660758
119,1784621848054107600,b,10,66206,0.0082
119,1784621848054107600,b,11,66205.95,0.01510438
119,1784621848054107600,a,0,66210.93,0.10770569
119,1784621848054107600,a,1,66211.26,0.12082537
119,1784621848054107600,a,2,66212.26,0.01510294
119,1784621848054107600,a,3,66212.59,0.0227032
119,1784621848054107600,a,4,66213.59,0.10531514
119,1784621848054107600,a,5,66213.6,0.15102638
119,1784621848054107600,a,6,66214.4,0.00153174
119,1784621848054107600,a,7,66214.73,5.82e-05
119,1784621848054107600,a,8,66215.29,9.439e-05
119,1784621848054107600,a,9,66216,0.0082
119,1784621848054107600,a,10,66216.08,1.7e-05
119,1784621848054107600,a,11,66216.28,0.00755101
120,1784621849645207400,b,0,66211.24,0.11546757
120,1784621849645207400,b,1,66210.92,0.0005879
120,1784621849645207400,b,2,66209.81,0.00207962
120,1784621849645207400,b,3,66209.6,0.04540639
120,1784621849645207400,b,4,66209.59,0.01510356
120,1784621849645207400,b,5,66209.27,0.00528607
120,1784621849645207400,b,6,66208.43,0.00164
120,1784621849645207400,b,7,66208,0.0082
120,1784621849645207400,b,8,66207.04,0.00660758
120,1784621849645207400,b,9,66206.27,0.00755215
120,1784621849645207400,b,10,66206.13,0.00075515
120,1784621849645207400,b,11,66206,0.0082
120,1784621849645207400,a,0,66211.25,0.27877729
120,1784621849645207400,a,1,66212.58,0.01510288
120,1784621849645207400,a,2,66212.91,0.00528611
120,1784621849645207400,a,3,66213.24,0.18197764
120,1784621849645207400,a,4,66213.6,0.15102638
120,1784621849645207400,a,5,66214.26,0.03770391
120,1784621849645207400,a,6,66214.4,0.00153174
120,1784621849645207400,a,7,66214.72,0.02
120,1784621849645207400,a,8,66214.73,5.82e-05
120,1784621849645207400,a,9,66214.87,0.09070899
120,1784621849645207400,a,10,66215.13,0.02
120,1784621849645207400,a,11,66215.14,0.00660763
121,1784621851725006800,b,0,66211.24,0.11546706
121,1784621851725006800,b,1,66210.92,0.0005879
121,1784621851725006800,b,2,66210,0.0082
121,1784621851725006800,b,3,66209.81,0.00207962
121,1784621851725006800,b,4,66209.6,0.04540639
121,1784621851725006800,b,5,66209.59,0.01510356
121,1784621851725006800,b,6,66209.27,0.00528607
121,1784621851725006800,b,7,66208.43,0.00164
121,1784621851725006800,b,8,66208,0.00973174
121,1784621851725006800,b,9,66207.04,0.00660758
121,1784621851725006800,b,10,66206.27,0.0151043
121,1784621851725006800,b,11,66206.17,0.00075515
121,1784621851725006800,a,0,66211.25,0.0785214
121,1784621851725006800,a,1,66212.58,0.01510288
121,1784621851725006800,a,2,66212.91,0.00528611
121,1784621851725006800,a,3,66213.24,0.13176913
121,1784621851725006800,a,4,66213.6,0.15102638
121,1784621851725006800,a,5,66214.26,0.03770391
121,1784621851725006800,a,6,66214.4,0.00153174
121,1784621851725006800,a,7,66214.73,5.82e-05
121,1784621851725006800,a,8,66215.14,0.00660763
121,1784621851725006800,a,9,66215.28,9.439e-05
121,1784621851725006800,a,10,66216,0.0082
121,1784621851725006800,a,11,66216.08,1.7e-05
122,1784621852574451200,b,0,66206.27,0.09150705
122,1784621852574451200,b,1,66204.95,1.7e-05
122,1784621852574451200,b,2,66204.8,0.00153174
122,1784621852574451200,b,3,66204.77,0.00755233
122,1784621852574451200,b,4,66204.76,0.00755233
122,1784621852574451200,b,5,66204.62,0.00528623
122,1784621852574451200,b,6,66204,0.0082
122,1784621852574451200,b,7,66203.24,0.02946128
122,1784621852574451200,b,8,66202.39,0.00660778
122,1784621852574451200,b,9,66202,0.0082
122,1784621852574451200,b,10,66201.86,0.01479235
122,1784621852574451200,b,11,66201.6,0.00153174
122,1784621852574451200,a,0,66206.28,0.03010581
122,1784621852574451200,a,1,66206.78,0.12083355
122,1784621852574451200,a,2,66207.77,0.12083173
122,1784621852574451200,a,3,66210,0.0082
122,1784621852574451200,a,4,66210.87,0.11341219
122,1784621852574451200,a,5,66210.92,0.0458
122,1784621852574451200,a,6,66210.93,0.09070899
122,1784621852574451200,a,7,66212,0.0082
122,1784621852574451200,a,8,66213.21,0.16571807
122,1784621852574451200,a,9,66213.22,0.16305878
122,1784621852574451200,a,10,66213.23,0.0227032
122,1784621852574451200,a,11,66214.4,0.00153174
123,1784621854034791800,b,0,66206.27,0.09490316
123,1784621854034791800,b,1,66204.95,1.7e-05
123,1784621854034791800,b,2,66204.94,0.01510462
123,1784621854034791800,b,3,66204.8,0.00153174
123,1784621854034791800,b,4,66204.62,0.00528623
123,1784621854034791800,b,5,66204,0.0082
123,1784621854034791800,b,6,66202.39,0.00660778
123,1784621854034791800,b,7,66202.05,0.02
123,1784621854034791800,b,8,66202.04,0.1157462
123,1784621854034791800,b,9,66202.03,0.09070899
123,1784621854034791800,b,10,66202.01,0.04540639
123,1784621854034791800,b,11,66202,0.0082
123,1784621854034791800,a,0,66206.28,0.12210997
123,1784621854034791800,a,1,66206.78,0.12083355
123,1784621854034791800,a,2,66207.61,0.015104
123,1784621854034791800,a,3,66208,0.0082
123,1784621854034791800,a,4,66208.29,0.09070899
123,1784621854034791800,a,5,66210,0.0082
123,1784621854034791800,a,6,66210.6,0.001579
123,1784621854034791800,a,7,66210.85,0.02
123,1784621854034791800,a,8,66210.86,0.25116001
123,1784621854034791800,a,9,66210.87,0.11341219
123,1784621854034791800,a,10,66210.89,0.15103257
123,1784621854034791800,a,11,66212,0.0082
124,1784621855933879400,b,0,66206.27,0.05545318
124,1784621855933879400,b,1,66204.95,1.7e-05
124,1784621855933879400,b,2,66204.94,0.01510462
124,1784621855933879400,b,3,66204.8,0.00153174
124,1784621855933879400,b,4,66204.62,0.00528623
124,1784621855933879400,b,5,66202.99,0.00075521
124,1784621855933879400,b,6,66202.39,0.00660778
124,1784621855933879400,b,7,66202.05,0.09070899
124,1784621855933879400,b,8,66202.01,0.04540639
124,1784621855933879400,b,9,66202,0.0082
124,1784621855933879400,b,10,66201.83,0.001579
124,1784621855933879400,b,11,66201.6,0.00153174
124,1784621855933879400,a,0,66206.28,0.14843121
124,1784621855933879400,a,1,66206.77,0.08920616
124,1784621855933879400,a,2,66206.78,0.12083355
124,1784621855933879400,a,3,66207.61,0.015104
124,1784621855933879400,a,4,66207.94,0.0052865
124,1784621855933879400,a,5,66208,0.0082
124,1784621855933879400,a,6,66210,0.0082
124,1784621855933879400,a,7,66210.17,0.00660813
124,1784621855933879400,a,8,66210.6,0.001579
124,1784621855933879400,a,9,66210.86,0.25116001
124,1784621855933879400,a,10,66210.87,0.11341219
124,1784621855933879400,a,11,66210.89,0.15103257
125,1784621859015086600,b,0,66207.65,0.09550281
125,1784621859015086600,b,1,66207.64,0.03410281
125,1784621859015086600,b,2,66207.63,0.03410281
125,1784621859015086600,b,3,66207.62,0.03410281
125,1784621859015086600,b,4,66207.61,0.03410281
125,1784621859015086600,b,5,66206.28,0.00528648
